1,2,3,4,5,6,7,8,class
92.000000, 90.979982, 77.595238, 76.676889, 129.149123, 129.015107, 120.910714, 120.423016, true
161.809524, 159.872923, 170.952381, 169.300468, 146.736842, 146.112548, 155.687500, 155.062003, false
98.166667, 97.060671, 80.714286, 79.797512, 127.210526, 127.189489, 125.267857, 124.765405, true
166.785714, 164.789244, 164.928571, 162.955875, 148.692982, 148.044157, 158.750000, 158.055638, false
103.500000, 102.314234, 84.333333, 83.457574, 128.192982, 128.073815, 125.455357, 124.938959, true
149.761905, 147.975951, 155.523810, 153.690567, 161.289474, 160.583987, 163.053571, 162.330254, false
174.261905, 172.218980, 152.761905, 151.119781, 164.052632, 163.378998, 169.571429, 168.813269, true
174.261905, 172.189879, 171.785714, 169.741655, 140.394737, 139.781143, 164.544643, 163.823529, false
184.571429, 182.372936, 157.309524, 155.430798, 163.500000, 162.797487, 168.919643, 168.163944, true
161.190476, 159.262505, 158.642857, 156.748547, 146.570175, 145.932166, 156.821429, 156.196536, false
174.119048, 172.059008, 153.785714, 151.992028, 162.938596, 162.235392, 168.267857, 167.520402, true
123.785714, 122.308263, 120.333333, 118.892342, 117.140351, 116.631939, 124.589286, 124.055075, false
171.976190, 169.975337, 152.166667, 150.520301, 163.219298, 162.627408, 168.705357, 167.950714, true
155.738095, 153.875935, 138.047619, 136.444759, 137.991228, 137.385466, 136.964286, 136.356970, false
171.976190, 169.975337, 152.166667, 150.520301, 163.219298, 162.627408, 168.705357, 167.950714, true
126.833333, 125.317549, 149.738095, 147.986358, 140.894737, 140.305665, 129.919643, 129.365247, false
153.904762, 152.062185, 123.000000, 121.526991, 139.666667, 139.143558, 143.392857, 142.751939, true
183.690476, 181.492635, 186.309524, 184.079393, 180.833333, 180.064718, 183.250000, 182.491866, false
147.142857, 145.440920, 125.261905, 123.805185, 143.078947, 142.497039, 142.598214, 141.962003, true
172.928571, 170.863230, 170.309524, 168.274700, 214.754386, 213.811483, 197.089286, 196.218373, false
139.000000, 137.342291, 120.142857, 118.703971, 146.701754, 146.128116, 145.562500, 144.911601, true
163.119048, 161.166709, 168.333333, 166.321500, 219.482456, 218.517699, 196.258929, 195.419700, false
136.166667, 134.546903, 125.047619, 123.648911, 145.122807, 144.594589, 142.071429, 141.438356, true
176.000000, 173.896521, 172.380952, 170.316832, 212.631579, 211.709500, 198.026786, 197.142195, false
136.690476, 135.053557, 120.928571, 119.505550, 146.438596, 145.915925, 143.125000, 142.484875, true
153.309524, 151.473640, 200.880952, 198.802237, 134.473684, 133.884970, 165.785714, 165.207523, false
117.785714, 116.392917, 111.666667, 110.379935, 126.368421, 125.927633, 138.696429, 138.081582, true
181.023810, 178.861144, 158.476190, 156.820521, 191.929825, 191.093668, 199.508929, 198.619774, false
114.500000, 113.138190, 109.000000, 107.730373, 125.912281, 125.529709, 140.473214, 139.856867, true
183.880952, 181.789463, 198.214286, 195.843175, 212.596491, 211.663460, 200.491071, 199.613491, false
119.690476, 118.280598, 110.761905, 109.491714, 124.824561, 124.442940, 138.973214, 138.359695, true
237.261905, 234.426198, 199.619048, 198.521648, 227.236842, 226.238269, 228.107143, 227.096132, false
116.690476, 115.300065, 114.880952, 113.555287, 127.929825, 127.508154, 139.723214, 139.100250, true
148.666667, 147.200732, 163.928571, 162.256091, 175.114035, 174.344725, 158.169643, 157.472363, false
120.785714, 119.424235, 116.309524, 115.011675, 126.754386, 126.356668, 139.205357, 138.585003, true
141.071429, 139.383305, 252.976190, 249.946472, 215.429825, 214.514892, 223.892857, 222.909249, false
116.357143, 114.992273, 120.476190, 119.046590, 130.622807, 130.118817, 144.687500, 144.050949, true
193.761905, 191.577249, 151.952381, 150.142204, 165.307018, 164.657200, 162.973214, 162.270419, false
119.714286, 118.330507, 117.952381, 116.625887, 126.333333, 125.849662, 141.821429, 141.218892, true
234.452381, 231.664103, 250.500000, 247.510005, 223.061404, 222.091412, 242.991071, 241.955674, false
176.404762, 174.377651, 169.119048, 167.181445, 159.500000, 158.844194, 171.375000, 170.648782, true
108.642857, 107.353594, 102.571429, 101.419768, 129.728070, 129.174678, 111.973214, 111.501347, false
180.857143, 178.763021, 161.238095, 159.322179, 151.973684, 151.468517, 170.000000, 169.240319, true
159.523810, 157.698139, 137.380952, 135.932364, 174.526316, 173.884669, 143.187500, 142.547292, false
181.642857, 179.605553, 163.404762, 161.574111, 158.675439, 158.101337, 172.169643, 171.415805, true
231.166667, 228.400538, 235.523810, 232.703175, 213.500000, 212.583327, 227.714286, 226.696203, false
166.476190, 164.529360, 160.857143, 159.049590, 157.473684, 156.855592, 167.098214, 166.364885, true
234.428571, 231.620952, 236.047619, 233.221436, 211.271930, 210.391840, 228.241071, 227.267487, false
173.142857, 171.210973, 161.952381, 160.279949, 150.359649, 149.856316, 165.696429, 164.958150, true
205.476190, 203.015325, 203.095238, 200.691833, 237.938596, 236.895866, 209.991071, 209.080756, false
171.880952, 169.933882, 158.428571, 156.632049, 150.324561, 149.812799, 166.151786, 165.408773, true
244.428571, 241.503306, 242.738095, 239.834336, 218.771930, 217.882220, 206.812500, 205.887264, false
156.190476, 154.408020, 155.928571, 154.068934, 183.719298, 182.940639, 182.276786, 181.464607, true
239.571429, 236.702330, 160.714286, 159.236678, 237.061404, 236.020265, 219.035714, 218.065560, false
152.476190, 150.749751, 157.142857, 155.266854, 181.692982, 180.942752, 182.026786, 181.217867, true
235.547619, 232.734641, 237.000000, 234.166658, 237.859649, 236.814743, 237.330357, 236.268606, false
160.904762, 159.024842, 153.452381, 151.657743, 177.973684, 177.245988, 181.223214, 180.412405, true
248.952381, 245.970808, 248.857143, 245.876711, 161.964912, 161.303341, 187.508929, 186.760364, false
151.547619, 149.759681, 151.809524, 149.997540, 175.350877, 174.955780, 181.901786, 181.089146, true
164.595238, 162.626105, 175.238095, 173.603756, 50.842105, 50.677875, 112.437500, 112.437500, false
134.428571, 132.819644, 128.595238, 127.080922, 145.377193, 144.762569, 142.419643, 141.782784, true
215.428571, 212.860371, 221.738095, 219.089940, 214.192982, 213.251768, 217.250000, 216.281862, false
136.761905, 135.158381, 129.761905, 128.213408, 146.061404, 145.454108, 142.303571, 141.668115, true
160.714286, 158.849467, 182.952381, 180.968023, 191.868421, 191.025069, 194.767857, 193.911066, false
127.166667, 125.644418, 121.690476, 120.234137, 142.289474, 141.682287, 138.732143, 138.112003, true
107.833333, 107.724572, 158.000000, 156.135244, 185.868421, 185.099122, 194.919643, 194.050258, false
131.309524, 129.744850, 126.785714, 125.340618, 145.473684, 144.864231, 139.517857, 138.895412, true
185.785714, 183.619852, 192.571429, 190.296573, 209.561404, 208.648193, 206.535714, 205.613587, false
178.714286, 176.574116, 149.595238, 147.816007, 171.052632, 170.342059, 171.160714, 170.411476, true
172.261905, 170.220820, 185.690476, 183.489224, 171.578947, 170.824921, 177.553571, 176.773155, false
173.047619, 170.975410, 144.333333, 142.616090, 171.403509, 170.773838, 172.500000, 171.730062, true
183.904762, 181.734213, 186.404762, 184.224435, 172.447368, 171.698048, 178.973214, 178.174453, false
179.619048, 177.467853, 149.500000, 147.743383, 170.315789, 169.674105, 171.839286, 171.071647, true
190.833333, 188.571015, 228.833333, 226.100510, 224.070175, 223.090236, 220.473214, 219.488231, false
169.809524, 167.795852, 141.452381, 139.773693, 172.833333, 172.110103, 172.080357, 171.335590, true
155.452381, 153.620223, 150.285714, 148.492733, 169.938596, 169.213502, 162.491071, 161.764101, false
174.047619, 171.963431, 169.714286, 167.686580, 173.701754, 172.947097, 171.187500, 170.435640, true
172.309524, 170.398235, 219.380952, 216.798521, 193.868421, 193.021271, 173.919643, 173.142710, false
168.357143, 166.341010, 165.976190, 163.994291, 174.500000, 173.780727, 171.375000, 170.616117, true
226.119048, 223.550140, 173.619048, 171.647298, 219.184211, 218.243741, 182.616071, 181.825114, false
106.428571, 105.216815, 115.095238, 113.731638, 137.149123, 136.547366, 134.133929, 133.533799, true
113.904762, 112.544272, 166.714286, 164.731228, 149.807018, 149.155310, 132.285714, 131.742037, false
101.666667, 100.513562, 108.595238, 107.314585, 136.780702, 136.179925, 134.625000, 134.036476, true
226.690476, 223.975548, 196.357143, 194.022471, 233.684211, 232.660055, 237.312500, 236.277000, false
110.333333, 109.024353, 124.357143, 122.883268, 137.385965, 136.788011, 137.758929, 137.153385, true
200.142857, 197.783044, 168.619048, 166.599595, 225.912281, 224.943022, 226.848214, 225.845434, false
117.952381, 116.572994, 133.333333, 131.800715, 139.710526, 139.098087, 137.491071, 136.892420, true
128.738095, 127.198857, 126.166667, 124.673908, 118.008772, 117.493776, 115.616071, 115.115255, false
135.833333, 134.316184, 110.928571, 109.765729, 155.482456, 154.913155, 157.598214, 156.893129, true
117.857143, 116.487102, 123.238095, 121.762626, 119.956140, 119.429459, 125.205357, 124.645267, false
139.785714, 138.126624, 104.809524, 103.673332, 154.166667, 153.544739, 156.392857, 155.694011, true
121.880952, 120.472993, 122.023810, 120.619144, 120.552632, 120.023854, 113.553571, 113.110427, false
133.261905, 131.725779, 106.452381, 105.372660, 148.719298, 148.185804, 152.669643, 151.986763, true
107.285714, 106.241142, 116.119048, 114.729360, 115.307018, 114.812130, 102.848214, 102.389066, false
129.404762, 128.000844, 110.690476, 109.618543, 150.061404, 149.507653, 154.571429, 153.880200, true
207.904762, 205.553357, 220.833333, 218.188965, 185.771930, 184.955770, 190.553571, 189.708141, false
134.285714, 132.732238, 107.976190, 106.940065, 148.596491, 148.007672, 153.178571, 152.496029, true
240.452381, 237.572933, 228.690476, 225.960902, 140.938596, 140.376701, 202.178571, 201.423699, false
135.309524, 133.689001, 101.714286, 100.597653, 147.719298, 147.162538, 152.196429, 151.515599, true
242.833333, 239.925542, 242.476190, 239.572796, 195.482456, 194.630886, 193.080357, 192.369082, false
143.047619, 141.355845, 123.404762, 122.112233, 154.833333, 154.251195, 163.669643, 162.972193, true
242.666667, 239.760926, 242.047619, 239.148930, 177.149123, 176.514584, 222.071429, 221.279944, false
147.476190, 145.713371, 127.047619, 125.611091, 153.500000, 152.826140, 160.776786, 160.080518, true
242.214286, 239.320833, 209.452381, 207.489487, 138.333333, 137.777068, 187.776786, 187.100180, false
141.738095, 140.086564, 123.190476, 121.862316, 158.605263, 157.976426, 168.589286, 167.835798, true
244.761905, 241.830594, 234.142857, 231.473210, 163.140351, 162.432133, 189.428571, 188.583181, false
141.833333, 140.188464, 122.238095, 121.027840, 151.114035, 150.670865, 165.875000, 165.171603, true
188.119048, 185.875451, 193.738095, 191.417799, 187.570175, 186.745735, 185.732143, 184.902398, false
143.547619, 141.837762, 123.166667, 121.738188, 155.517544, 154.836494, 162.339286, 161.662442, true
182.023810, 179.843868, 179.690476, 177.538449, 184.482456, 183.675261, 180.589286, 179.785861, false
128.666667, 127.164404, 106.285714, 105.013119, 144.219298, 143.699799, 158.535714, 157.840743, true
180.476190, 178.314739, 177.404762, 175.280088, 166.087719, 165.357757, 175.089286, 174.306313, false
136.261905, 134.636003, 116.261905, 114.925563, 145.070175, 144.549449, 158.696429, 157.997336, true
224.785714, 222.095643, 142.214286, 140.586206, 215.605263, 214.679264, 207.651786, 206.722699, false
131.238095, 129.758912, 111.690476, 110.353126, 148.929825, 148.411617, 166.500000, 165.762362, true
155.761905, 153.947756, 141.309524, 139.624523, 208.850877, 207.933018, 179.660714, 178.858731, false
136.880952, 135.247403, 116.071429, 114.694025, 144.236842, 143.692647, 163.107143, 162.381383, true
154.714286, 152.885789, 229.666667, 226.942234, 193.245614, 192.449233, 186.098214, 185.266770, false
165.761905, 163.784280, 135.785714, 134.168737, 127.192982, 126.714306, 155.098214, 154.425489, true
197.857143, 195.493776, 191.238095, 189.065490, 170.912281, 170.177010, 196.678571, 195.859456, false
172.095238, 170.046149, 142.333333, 140.639554, 124.166667, 123.621043, 154.723214, 154.038102, true
217.309524, 214.719916, 164.166667, 162.211392, 164.850877, 164.129576, 178.044643, 177.251091, false
170.142857, 168.105237, 142.595238, 140.910718, 127.228070, 126.742797, 152.392857, 151.727108, true
154.928571, 153.073740, 188.333333, 186.188802, 172.675439, 171.917145, 174.133929, 173.355688, false
167.166667, 165.164600, 139.690476, 138.025576, 132.254386, 131.760521, 157.750000, 157.058892, true
180.785714, 178.802151, 183.785714, 181.635217, 189.894737, 189.061954, 212.008929, 211.073567, false
173.119048, 171.079739, 146.761905, 145.054544, 129.219298, 128.717943, 155.553571, 154.867502, true
195.238095, 192.917169, 167.404762, 165.401239, 202.807018, 201.915869, 195.705357, 194.830028, false
171.071429, 169.031228, 143.119048, 141.409252, 127.964912, 127.419034, 155.571429, 154.882345, true
164.714286, 162.743977, 172.071429, 170.016381, 191.780702, 190.945807, 179.562500, 178.765832, false
124.095238, 122.613902, 108.833333, 107.540598, 125.166667, 124.648506, 132.401786, 131.813784, true
224.785714, 222.094126, 197.571429, 195.242035, 202.657895, 201.783714, 209.553571, 208.617920, false
124.428571, 122.940254, 106.857143, 105.578484, 125.719298, 125.199746, 131.705357, 131.116822, true
205.190476, 202.733055, 225.023810, 222.336496, 194.526316, 193.672516, 190.848214, 189.996143, false
156.619048, 154.785354, 131.571429, 130.152749, 165.000000, 164.367635, 177.160714, 176.380475, true
217.380952, 214.851808, 183.166667, 181.021517, 186.307018, 185.488093, 203.464286, 202.559901, false
159.928571, 158.018098, 134.452381, 132.910104, 166.447368, 165.803051, 175.651786, 174.867779, true
182.452381, 180.336780, 178.952381, 176.811624, 178.456140, 177.672224, 165.937500, 165.201178, false
155.142857, 153.315412, 132.142857, 130.607880, 164.000000, 163.375791, 176.160714, 175.375147, true
170.142857, 168.133066, 173.738095, 171.659608, 173.745614, 172.982730, 169.758929, 169.001633, false
156.690476, 154.825527, 133.714286, 132.136757, 164.745614, 164.101577, 174.973214, 174.196871, true
180.666667, 178.513616, 203.904762, 201.488523, 184.324561, 183.517598, 170.875000, 170.113145, false
160.595238, 158.676201, 132.976190, 131.383604, 149.263158, 148.836800, 175.687500, 174.966988, true
188.952381, 186.712300, 227.309524, 224.593936, 194.087719, 193.239087, 196.750000, 195.869855, false
153.500000, 151.663200, 131.809524, 130.256737, 147.385965, 146.877828, 175.741071, 175.020439, true
228.666667, 225.946405, 191.190476, 188.902814, 192.026316, 191.185029, 199.883929, 198.998459, false
158.285714, 156.390015, 126.357143, 124.867161, 150.692982, 150.164492, 174.535714, 173.771543, true
201.071429, 198.666177, 173.571429, 171.492667, 182.684211, 181.882277, 188.598214, 187.758144, false
142.333333, 140.684438, 124.928571, 123.437190, 157.131579, 156.442313, 160.767857, 160.068519, true
212.071429, 209.579572, 214.738095, 212.209456, 179.815789, 179.025815, 186.053571, 185.221728, false
141.428571, 139.819648, 121.738095, 120.389553, 156.350877, 155.870172, 159.866071, 159.164195, true
217.214286, 214.663457, 199.238095, 196.857085, 176.526316, 175.830093, 190.473214, 189.621463, false
144.904762, 143.234933, 122.357143, 121.016774, 160.964912, 160.257476, 167.133929, 166.386386, true
208.500000, 206.024877, 189.642857, 187.380216, 165.991228, 165.317719, 177.223214, 176.513102, false
145.047619, 143.430061, 126.357143, 125.025324, 160.473684, 159.776734, 168.017857, 167.282800, true
190.547619, 188.276972, 187.119048, 184.878021, 175.359649, 174.592238, 180.919643, 180.122239, false
146.690476, 144.999455, 124.690476, 123.285864, 162.692982, 162.115468, 166.196429, 165.469946, true
187.904762, 185.654377, 184.142857, 181.937774, 184.833333, 184.021067, 186.357143, 185.523329, false
158.119048, 156.302771, 145.714286, 143.976271, 158.087719, 157.404069, 167.785714, 167.041651, true
184.928571, 182.713834, 181.333333, 179.161716, 182.245614, 181.444966, 182.660714, 181.843447, false
165.071429, 163.155528, 148.380952, 146.645410, 164.675439, 163.978426, 167.758929, 167.046432, true
182.023810, 179.843805, 178.238095, 176.103434, 178.210526, 177.427300, 179.401786, 178.599138, false
164.285714, 162.382893, 149.976190, 148.218967, 167.359649, 166.634909, 175.767857, 174.994645, true
178.809524, 176.668059, 183.309524, 181.114234, 178.271930, 177.488387, 177.000000, 176.208278, false
161.500000, 159.626387, 146.714286, 144.994370, 164.035088, 163.322786, 175.946429, 175.161232, true
181.880952, 179.702742, 183.976190, 181.772803, 180.236842, 179.444590, 181.866071, 181.052367, false
144.904762, 143.170110, 117.380952, 115.979639, 149.078947, 148.460010, 150.928571, 150.260811, true
183.976190, 181.773059, 184.190476, 181.984615, 180.236842, 179.444590, 181.955357, 181.141258, false
143.857143, 142.179093, 113.928571, 112.717296, 149.473684, 148.869945, 151.866071, 151.190064, true
184.380952, 182.172842, 182.880952, 180.690733, 179.780702, 178.990531, 181.598214, 180.785699, false
139.952381, 138.326022, 113.071429, 111.806373, 149.649123, 149.058143, 151.732143, 151.059663, true
183.476190, 181.278806, 181.904762, 179.726184, 178.763158, 177.977396, 180.187500, 179.381407, false
143.023810, 141.335164, 116.071429, 114.701439, 153.473684, 152.863750, 155.625000, 154.937639, true
181.595238, 179.420377, 182.690476, 180.502494, 178.263158, 177.479593, 179.919643, 179.114721, false
151.452381, 149.642933, 119.285714, 117.870952, 151.429825, 150.847222, 155.401786, 154.710910, true
182.357143, 180.173155, 181.142857, 178.973490, 177.956140, 177.174128, 180.205357, 179.399186, false
167.904762, 165.898557, 148.071429, 146.303355, 189.026316, 188.229123, 183.169643, 182.350513, true
177.452381, 175.327289, 182.809524, 180.620203, 176.535088, 175.782371, 179.508929, 178.705908, false
119.547619, 118.120055, 132.976190, 131.416392, 141.035088, 140.417167, 132.651786, 132.062616, true
181.809524, 179.632088, 190.000000, 187.738737, 155.315789, 154.668451, 177.455357, 176.723166, false
126.761905, 125.244219, 141.285714, 139.595175, 141.228070, 140.645990, 134.366071, 133.783518, true
192.047619, 189.778060, 189.976190, 187.726252, 127.868421, 127.308492, 141.428571, 140.810337, false
123.333333, 121.859371, 138.690476, 137.032911, 137.184211, 136.582857, 131.794643, 131.216231, true
194.928571, 192.612027, 197.904762, 195.543188, 138.298246, 137.913325, 143.633929, 142.998899, false
122.833333, 121.362683, 138.833333, 137.173899, 137.438596, 136.845365, 133.000000, 132.417090, true
194.547619, 192.221152, 183.714286, 181.514228, 173.719298, 172.962415, 185.812500, 185.046837, false
124.738095, 123.244179, 141.571429, 139.878543, 137.859649, 137.270367, 133.741071, 133.160812, true
184.595238, 182.384603, 180.309524, 178.150407, 189.789474, 188.958456, 185.883929, 185.052430, false
104.833333, 103.583702, 110.190476, 109.130978, 116.421053, 115.931874, 126.785714, 126.219803, true
181.023810, 178.855851, 175.690476, 173.586355, 178.956140, 178.169901, 179.205357, 178.403576, false
104.857143, 103.610338, 116.261905, 114.895163, 118.070175, 117.564751, 125.901786, 125.355856, true
176.809524, 174.692191, 181.000000, 178.832257, 177.938596, 177.156677, 176.017857, 175.230528, false
105.952381, 104.687604, 113.785714, 112.745326, 112.885965, 112.475515, 126.160714, 125.596849, true
197.357143, 195.012502, 246.904762, 243.947752, 174.008772, 173.245511, 193.571429, 192.713323, false
102.309524, 101.091181, 108.571429, 107.461431, 115.114035, 114.614618, 122.535714, 121.990120, true
247.761905, 244.795099, 211.952381, 209.414154, 183.842105, 183.040260, 215.419643, 214.471442, false
103.761905, 102.519209, 115.142857, 113.921742, 111.552632, 111.151551, 120.642857, 120.103559, true
222.000000, 219.341276, 161.952381, 160.013453, 197.289474, 196.426822, 209.008929, 208.074815, false
112.142857, 110.800274, 123.833333, 122.407059, 136.833333, 136.239271, 132.580357, 132.007322, true
169.071429, 167.048381, 167.595238, 165.588063, 201.000000, 200.118255, 188.571429, 187.727709, false
110.190476, 108.877451, 125.761905, 124.272509, 138.149123, 137.543989, 133.151786, 132.586027, true
165.309524, 163.330690, 170.190476, 168.153831, 188.543860, 187.719377, 180.392857, 179.588021, false
111.714286, 110.393776, 123.023810, 121.550818, 136.833333, 136.235880, 133.383929, 132.801418, true
170.380952, 168.341315, 159.761905, 157.848897, 174.166667, 173.401534, 170.803571, 170.039614, false
111.619048, 110.286974, 122.452381, 121.071710, 138.517544, 137.909312, 131.642857, 131.077511, true
233.119048, 230.332148, 208.714286, 206.264130, 201.315789, 200.440243, 222.705357, 221.713262, false
112.166667, 110.830469, 123.000000, 121.566071, 138.096491, 137.492000, 130.964286, 130.390720, true
210.000000, 207.491882, 181.023810, 178.863870, 197.140351, 196.286818, 212.410714, 211.460330, false
112.071429, 110.730990, 123.571429, 122.149652, 138.394737, 137.786588, 131.857143, 131.294108, true
204.047619, 201.612418, 238.380952, 235.532811, 192.333333, 191.488071, 181.357143, 180.545870, false
143.738095, 142.063847, 144.190476, 142.499763, 142.578947, 141.952405, 139.741071, 139.145208, true
226.190476, 223.516992, 192.095238, 189.817483, 185.333333, 184.525280, 207.776786, 206.861471, false
146.214286, 144.533468, 145.714286, 143.970034, 143.543860, 142.913528, 139.812500, 139.204181, true
210.809524, 208.304989, 166.571429, 164.607098, 178.982456, 178.195716, 172.089286, 171.356755, false
142.547619, 140.853708, 142.166667, 140.508190, 142.508772, 141.882427, 137.848214, 137.243372, true
164.714286, 162.762023, 178.357143, 176.241404, 169.271930, 168.532090, 156.669643, 155.977253, false
149.404762, 147.659589, 147.047619, 145.310052, 143.877193, 143.244786, 138.616071, 137.998711, true
170.976190, 168.933035, 166.476190, 164.482853, 169.096491, 168.354448, 166.375000, 165.632594, false
143.738095, 142.037380, 144.000000, 142.319644, 142.061404, 141.436982, 138.544643, 137.925716, true
171.333333, 169.281488, 163.642857, 161.685967, 173.824561, 173.076556, 169.116071, 168.362537, false
94.880952, 94.115819, 136.880952, 135.390351, 140.736842, 140.375693, 152.169643, 151.490306, true
165.071429, 163.096227, 192.000000, 189.720848, 191.991228, 191.161657, 176.705357, 175.950019, false
76.642857, 76.393528, 144.571429, 142.907313, 132.421053, 132.201223, 151.696429, 151.017744, true
182.642857, 180.469583, 216.714286, 214.152768, 204.359649, 203.463249, 193.401786, 192.542837, false
98.880952, 98.165789, 141.309524, 139.853659, 141.140351, 140.632796, 155.437500, 154.742595, true
213.142857, 210.628788, 216.595238, 214.001209, 197.745614, 196.876711, 198.750000, 197.860735, false
73.476190, 73.100008, 147.619048, 145.884992, 136.149123, 135.928586, 155.187500, 154.494252, true
219.666667, 217.037595, 188.714286, 186.455937, 187.684211, 186.859232, 196.848214, 195.968860, false
174.928571, 172.938661, 185.166667, 182.949978, 198.938596, 198.067844, 201.732143, 200.832094, true
194.595238, 192.266481, 172.142857, 170.083043, 180.464912, 179.672143, 185.937500, 185.105935, false
173.452381, 171.398928, 176.666667, 174.558582, 198.543860, 197.681433, 202.508929, 201.605289, true
173.833333, 171.751978, 165.880952, 163.897964, 175.333333, 174.566455, 173.339286, 172.563718, false
144.523810, 142.903806, 163.880952, 161.954203, 167.912281, 167.176871, 169.857143, 169.097243, true
219.095238, 216.538973, 229.714286, 227.050048, 179.640351, 178.850856, 189.625000, 188.778753, false
140.452381, 138.866771, 163.166667, 161.216297, 165.087719, 164.362310, 169.883929, 169.124265, true
230.714286, 228.046406, 221.738095, 219.144297, 185.868421, 185.061018, 190.741071, 189.889436, false
176.357143, 174.336717, 182.452381, 180.268609, 195.307018, 194.475067, 204.651786, 203.742941, true
221.357143, 218.770307, 202.071429, 199.664868, 191.210526, 190.386570, 198.339286, 197.475974, false
192.285714, 190.038127, 193.428571, 191.149583, 193.789474, 192.985305, 202.258929, 201.353964, true
213.309524, 210.791007, 189.000000, 186.736700, 194.315789, 193.488345, 186.919643, 186.085218, false
178.095238, 176.069985, 180.547619, 178.385314, 193.192982, 192.394557, 204.919643, 204.004513, true
188.309524, 186.054421, 188.666667, 186.407133, 192.289474, 191.498592, 189.633929, 188.797564, false
141.452381, 139.872012, 157.976190, 156.101406, 162.122807, 161.410210, 165.758929, 165.017480, true
189.023810, 186.759970, 186.761905, 184.525192, 189.543860, 188.711176, 194.553571, 193.684071, false
138.976190, 137.366024, 159.666667, 157.783607, 162.807018, 162.092291, 166.973214, 166.227453, true
186.857143, 184.619253, 184.833333, 182.619726, 190.640351, 189.803716, 186.133929, 185.301141, false
150.095238, 148.406918, 161.952381, 160.034382, 162.087719, 161.375265, 165.500000, 164.759836, true
185.261905, 183.043124, 182.261905, 180.079053, 183.192982, 182.387850, 183.723214, 182.901255, false
142.785714, 141.075696, 167.595238, 165.597703, 161.710526, 161.000312, 167.071429, 166.327107, true
182.809524, 180.620152, 180.619048, 178.455893, 180.675439, 179.881586, 181.642857, 180.830200, false
114.095238, 112.744227, 125.785714, 124.384874, 123.535088, 123.027374, 116.580357, 116.079838, true
181.214286, 179.044074, 178.238095, 176.103434, 177.885965, 177.104251, 178.964286, 178.163767, false
114.714286, 113.360166, 129.952381, 128.411792, 123.289474, 122.785765, 116.848214, 116.338045, true
178.619048, 176.479846, 182.047619, 179.867582, 177.421053, 176.641697, 176.642857, 175.852573, false
114.952381, 113.613300, 127.380952, 125.962242, 121.719298, 121.209260, 114.294643, 113.784355, true
180.261905, 178.103204, 184.333333, 182.125785, 179.719298, 178.929321, 181.991071, 181.176790, false
129.928571, 128.396435, 140.047619, 138.639429, 185.789474, 184.973057, 172.285714, 171.539410, true
184.166667, 181.961087, 184.404762, 182.196265, 181.280702, 180.483862, 182.187500, 181.372457, false
121.452381, 120.018803, 113.452381, 112.469580, 187.078947, 186.258155, 172.366071, 171.629766, true
184.214286, 182.008143, 184.404762, 182.196371, 181.219298, 180.422762, 183.017857, 182.199081, false
133.190476, 131.638346, 139.428571, 138.129770, 181.526316, 180.728687, 170.910714, 170.180179, true
184.833333, 182.619900, 184.238095, 182.031575, 180.973684, 180.178286, 182.357143, 181.541360, false
128.547619, 127.078691, 130.904762, 129.626294, 181.026316, 180.231775, 169.794643, 169.071486, true
184.523810, 182.313882, 182.047619, 179.867402, 180.315789, 179.523231, 182.142857, 181.328009, false
124.761905, 123.368027, 124.833333, 123.610804, 180.894737, 180.099611, 170.008929, 169.286325, true
182.547619, 180.361361, 181.833333, 179.655612, 179.438596, 178.649902, 180.616071, 179.808007, false
135.190476, 133.606340, 145.357143, 143.920796, 181.500000, 180.705986, 170.410714, 169.681574, true
181.166667, 178.996974, 182.571429, 180.384887, 179.263158, 178.475223, 180.571429, 179.763663, false
139.785714, 138.152478, 161.785714, 159.871648, 151.192982, 150.697452, 157.714286, 157.009749, true
182.785714, 180.596626, 182.809524, 180.620152, 179.561404, 178.772179, 181.026786, 180.216920, false
140.833333, 139.229726, 157.095238, 155.291844, 156.464912, 155.778328, 160.250000, 159.542832, true
182.928571, 180.737731, 180.857143, 178.691160, 178.903509, 178.117491, 180.928571, 180.119136, false
139.238095, 137.652377, 158.714286, 156.883064, 155.026316, 154.427800, 160.589286, 159.880227, true
177.666667, 175.538966, 182.761905, 180.573064, 178.403509, 177.619633, 179.241071, 178.439095, false
138.880952, 137.264011, 158.619048, 156.747880, 155.315789, 154.654242, 160.946429, 160.236422, true
182.238095, 180.055528, 186.071429, 183.853771, 180.824561, 180.040289, 181.767857, 180.954612, false
136.761905, 135.167541, 156.880952, 155.076429, 164.307018, 163.590273, 166.866071, 166.124832, true
184.071429, 181.866957, 183.047619, 180.876792, 166.763158, 166.085444, 192.642857, 191.833746, false
135.785714, 134.245910, 158.904762, 157.084672, 162.763158, 162.237502, 167.598214, 166.866980, true
191.904762, 189.727409, 191.047619, 188.790196, 137.701754, 137.105393, 159.919643, 159.248795, false
134.976190, 133.420093, 154.095238, 152.350488, 141.184211, 140.604465, 148.303571, 147.642635, true
195.119048, 192.838219, 195.785714, 193.596005, 132.333333, 131.768748, 166.767857, 166.080492, false
134.023810, 132.484083, 155.571429, 153.805414, 142.938596, 142.311379, 149.464286, 148.801815, true
187.095238, 184.860814, 187.309524, 185.066325, 163.184211, 162.483538, 185.687500, 184.858348, false
139.738095, 138.115272, 160.309524, 158.460359, 144.289474, 143.657329, 152.812500, 152.132866, true
